prob_A,prob_D,prob_H,match_id
0.05967620061715776,0.3503305816355875,0.5899932177472548,1
0.2069075647185648,0.3315163868077502,0.46157604847368505,2
0.09111195048295603,0.24757817505665355,0.6613098744603904,3
0.07786936479636734,0.3640632724714991,0.5580673627321335,4
0.8388981042627539,0.07647150627582083,0.08463038946142536,5
0.15588738327594415,0.32549510128832765,0.5186175154357282,6
0.3647520039533281,0.27453848454010765,0.3607095115065643,7
0.3765615028954795,0.3018674236420388,0.32157107346248165,8
0.022541879770751404,0.31988787631163,0.6575702439176186,9
0.08728323818446013,0.3214982880022349,0.591218473813305,10
0.24678283456080585,0.30600380645892666,0.4472133589802675,11
0.15945580538578402,0.34116745080832006,0.4993767438058959,12
0.01593479827031725,0.23277492679980843,0.7512902749298744,13
0.05192001447892978,0.3043012331664484,0.6437787523546218,14
0.5805124928939073,0.19538003332403314,0.22410747378205959,15
0.05335466513634831,0.28336598777957717,0.6632793470840745,16
0.06318225423973209,0.3720252381855358,0.5647925075747322,17
0.7375072696376832,0.14215528140676306,0.12033744895555369,18
0.045552851651444126,0.33085357558939343,0.6235935727591624,19
0.026899580026503556,0.32543617288067894,0.6476642470928174,20
0.01573092494346818,0.2512124825350825,0.7330565925214494,21
0.07544973591656624,0.34174074419302397,0.5828095198904099,22
0.1450980938000193,0.31252960346902675,0.542372302730954,23
0.5831747651405741,0.19770800958559653,0.21911722527382926,24
0.1608961977402961,0.3416815857596875,0.4974222165000164,25
0.10624929523142612,0.2974733569806837,0.5962773477878901,26
0.02372355324996266,0.2653088933243493,0.710967553425688,27
0.08948278839886613,0.33026152777755713,0.5802556838235767,28
0.02290764071424776,0.3348399432405643,0.6422524160451879,29
0.5157434823099961,0.2325909862340224,0.25166553145598153,30
0.07497785125242887,0.33385670906659703,0.5911654396809741,31
0.11009672741793627,0.3312028965427434,0.5587003760393203,32
0.08714564827819646,0.342897638179571,0.5699567135422325,33
0.07257770390695782,0.33970945887483456,0.5877128372182076,34
0.06504028958784994,0.314277798615991,0.6206819117961591,35
0.42994077998308694,0.24657527182695058,0.3234839481899625,36
0.06597844240441042,0.31469210857476443,0.6193294490208252,37
0.5231665011406429,0.22487615662483473,0.2519573422345223,38
0.010177786494555965,0.29548338176336586,0.6943388317420782,39
0.05736701979475576,0.3139952362512907,0.6286377439539534,40
0.007781096487631858,0.29699317581719453,0.6952257276951735,41
0.1759408376241944,0.3169568520203465,0.507102310355459,42
0.05391668904261772,0.35297767957174153,0.5931056313856409,43
0.6369521587368405,0.20161668132987773,0.16143115993328175,44
0.021062176526040473,0.2939658703605577,0.6849719531134018,45
0.044977821761899704,0.3386281382010492,0.6163940400370511,46
0.02350675216244459,0.27153505894696534,0.7049581888905901,47
0.6007117311295401,0.20079444444293126,0.1984938244275287,48
0.24913983471393686,0.33719741819616805,0.4136627470898951,49
0.48163686341306783,0.25909025084443726,0.2592728857424949,50
0.22536177514854033,0.3507770239511427,0.423861200900317,51
0.06623563795741638,0.30846511388061754,0.6252992481619661,52
0.63187550099756,0.168538124214285,0.19958637478815505,53
0.0347189409516411,0.31094166433370174,0.6543393947146572,54
0.3438615439141007,0.32797004945250885,0.3281684066333905,55
0.24976197726551216,0.30660766790720223,0.4436303548272857,56
0.5033752159009772,0.2579314292324899,0.23869335486653273,57
0.4793723311319885,0.24586454574651273,0.2747631231214987,58
0.6856958859046441,0.16162141334451677,0.15268270075083906,59
0.16051778465747915,0.2854724252983928,0.5540097900441282,60
0.8347413558125636,0.09613900863776496,0.06911963554967132,61
0.27401774860162603,0.28635328089208956,0.4396289705062844,62
0.668404868830821,0.16541345570257748,0.16618167546660156,63
0.21261872742282745,0.3095973269321402,0.4777839456450323,64
