prob_A,prob_D,prob_H,match_id
0.022619467702655795,0.3750459358757219,0.6023345964216225,1
0.11883921045841725,0.35185988360707615,0.5293009059345067,2
0.02892639491172882,0.20905330913000014,0.762020295958271,3
0.03288416330160229,0.3917938347907806,0.5753220019076172,4
0.7300642420823751,0.11934775761992643,0.15058800029769853,5
0.07681389579714913,0.34172280980843084,0.58146329439442,6
0.5263879308702711,0.21013398110784398,0.2634780880218849,7
0.183352495416986,0.33694922309454683,0.4796982814884671,8
0.006341762253379707,0.3232304270744106,0.6704278106722097,9
0.07749990231602344,0.3477068246956055,0.5747932729883711,10
0.4009007269658476,0.2680363385000444,0.33106293453410807,11
0.08186502852434815,0.3418840308138035,0.5762509406618485,12
0.005258887023973586,0.23620668455900617,0.7585344284170203,13
0.033633229644390486,0.3402706669291188,0.6260961034264908,14
0.8178751866939089,0.08287054017832396,0.09925427312776716,15
0.017616998964328796,0.32364357066149135,0.6587394303741799,16
0.025654559096572802,0.32829101659540716,0.6460544243080201,17
0.4477630244267533,0.23934975680637025,0.3128872187668765,18
0.00946581510746057,0.3201864497420348,0.6703477351505046,19
0.026047058832476586,0.3474131213946041,0.6265398197729194,20
0.010674808791279349,0.3190921550292056,0.670233036179515,21
0.0735969466112312,0.35245872025645125,0.5739443331323175,22
0.1565544039417402,0.33713917225337964,0.5063064238048801,23
0.8230625931123604,0.08550738881741274,0.09143001807022688,24
0.11766333031117149,0.353938979696553,0.5283976899922755,25
0.0632603794575959,0.3547551892853441,0.5819844312570601,26
0.018868347779847753,0.31079119447240355,0.6703404577477488,27
0.030317883700424528,0.34256886154153987,0.6271132547580356,28
0.005593314645929448,0.3276777888595654,0.6667288964945052,29
0.5810692116512595,0.19581037446932717,0.22312041387941342,30
0.06021055226351832,0.3648630840580535,0.5749263636784283,31
0.08855919513994205,0.3574194629225093,0.5540213419375487,32
0.03141714512358488,0.3508738157404118,0.6177090391360033,33
0.014362430362634137,0.3326382560726935,0.6529993135646724,34
0.046599110882105124,0.35088351606895635,0.6025173730489386,35
0.5140734604205485,0.20649471669967123,0.27943182287978036,36
0.0694344147103602,0.3458211465392504,0.5847444387503895,37
0.6087611302023249,0.1739978761219713,0.21724099367570368,38
0.006224254298614897,0.3217911180515262,0.6719846276498589,39
0.013502873768105291,0.333129126791761,0.6533679994401338,40
0.005306603617885243,0.31862728693727,0.6760661094448447,41
0.2913732809117551,0.3044325026488405,0.40419421643940445,42
0.013646523026451246,0.34412385011203617,0.6422296268615126,43
0.4693291417157407,0.24343149484465063,0.28723936343960865,44
0.01076981248005872,0.3235357066094408,0.6656944809105005,45
0.01620962128656602,0.33321351262335014,0.6505768660900839,46
0.010394135500882308,0.2931605166696434,0.6964453478294743,47
0.6898704100855351,0.14942261011143265,0.1607069798030324,48
0.29929130283484356,0.3395839429010935,0.36112475426406304,49
0.5758821961660916,0.20644925855412236,0.21766854527978602,50
0.21020889252188035,0.39115372504905915,0.3986373824290605,51
0.13179367436817463,0.3385342805493843,0.529672045082441,52
0.777143758442446,0.1062013384380079,0.1166549031195462,53
0.0097509644778754,0.32592146236614594,0.6643275731559788,54
0.559795392827807,0.24409702582441917,0.19610758134777379,55
0.2824061950723448,0.2938852291514453,0.4237085757762098,56
0.3661757117695834,0.2883243224141848,0.3454999658162319,57
0.6543703007920827,0.16244869060966913,0.18318100859824832,58
0.7223255962639669,0.13693706140720838,0.14073734232882487,59
0.1215598384663357,0.3386748747661992,0.5397652867674652,60
0.9076842812990138,0.049319526913681244,0.04299619178730498,61
0.3541000084118531,0.2646045431824036,0.3812954484057435,62
0.4949543609544611,0.22267330390708748,0.2823723351384515,63
0.1944497623592984,0.3132686769497009,0.49228156069100076,64
