prob_A,prob_D,prob_H,match_id
0.0241963134144594,0.38820396211198516,0.5875997244735555,1
0.21881931703514215,0.32651423102228205,0.45466645194257593,2
0.05571842757666841,0.2873045038232539,0.6569770686000778,3
0.05488984231510899,0.3888667309620991,0.5562434267227919,4
0.7409029724127117,0.1310267555685745,0.12807027201871385,5
0.1305201079611057,0.31450986632008276,0.5549700257188115,6
0.5257905669562326,0.22968177759886782,0.24452765544489957,7
0.35726637495691754,0.2774586575179172,0.36527496752516536,8
0.013627429197408534,0.3093640496121216,0.6770085211904698,9
0.054267083298458266,0.2824721045392723,0.6632608121622694,10
0.3623384287443425,0.2499756910125734,0.38768588024308415,11
0.08868928915603508,0.33144274427992315,0.5798679665640417,12
0.014085649846851624,0.24860034556505559,0.7373140045880928,13
0.044711972276575224,0.29720000781389344,0.6580880199095314,14
0.7517560011758335,0.1118209235029441,0.13642307532122247,15
0.049641131085616935,0.2764941032703194,0.6738647656440636,16
0.05071114841725287,0.33535690273901736,0.6139319488437298,17
0.5030776400325738,0.21357589753998502,0.2833464624274411,18
0.02495669869516648,0.32684309263033506,0.6482002086744985,19
0.024535279278796777,0.2988625519668999,0.6766021687543033,20
0.015505270994235905,0.30239727234445735,0.6820974566613067,21
0.05396398865501878,0.3639775016412661,0.5820585097037152,22
0.13526206442778715,0.31027463168239044,0.5544633038898223,23
0.7378069276256354,0.13782880761275346,0.12436426476161125,24
0.15312806470699492,0.3548724900754938,0.4919994452175113,25
0.04594102590569497,0.3141068713815566,0.6399521027127485,26
0.02226319868794382,0.3041082410348334,0.6736285602772227,27
0.03032920599786204,0.3367272638811999,0.6329435301209381,28
0.014939544056022424,0.31592362874843255,0.669136827195545,29
0.6348191504903181,0.19397034690971282,0.17121050259996898,30
0.05146156817363856,0.3896822154380736,0.558856216388288,31
0.0551399670414657,0.3247465328659367,0.6201135000925977,32
0.05278243569425568,0.3402626773852566,0.6069548869204877,33
0.0446956586704731,0.3265595407727341,0.6287448005567928,34
0.0395761904829236,0.3630608158298825,0.5973629936871939,35
0.5703091580511438,0.19559720696623356,0.2340936349826227,36
0.059119427566787855,0.33438318657549604,0.6064973858577162,37
0.5082680186829754,0.20655146614820596,0.2851805151688186,38
0.014233884022743773,0.3263663992802773,0.6593997166969789,39
0.02102825357033658,0.2966341456869279,0.6823376007427355,40
0.013328469982345496,0.30133289238188743,0.6853386376357671,41
0.25567049313812024,0.344950462912826,0.3993790439490538,42
0.017881350255608736,0.3408159467130969,0.6413027030312943,43
0.5722745641603082,0.22311944642057402,0.20460598941911773,44
0.017693673227748,0.341418296889582,0.64088802988267,45
0.04828720565948896,0.35854211617274356,0.5931706781677675,46
0.018733768244571652,0.2855297933363209,0.6957364384191075,47
0.6853656384090232,0.17576197237108718,0.1388723892198897,48
0.266861898045069,0.33210899750189804,0.401029104453033,49
0.6180304081633707,0.2092954821996838,0.17267410963694546,50
0.1260514213709774,0.3368106620951675,0.537137916533855,51
0.09171283299301751,0.28991218728324325,0.6183749797237393,52
0.7324675352557316,0.14053545429134737,0.12699701045292117,53
0.018989685029779112,0.3062426334925803,0.6747676814776407,54
0.37753683583596714,0.26327428598809594,0.359188878175937,55
0.2321650598008318,0.3132370803753849,0.45459785982378337,56
0.48439988888166235,0.2708256773912442,0.2447744337270935,57
0.6380661107832496,0.18143291344878537,0.18050097576796498,58
0.718064923681403,0.1523528451656677,0.12958223115292933,59
0.16708615169652555,0.2934942153477783,0.5394196329556962,60
0.8129091252858067,0.11267436313270489,0.0744165115814884,61
0.2982618154830802,0.2835535307903412,0.41818465372657876,62
0.5568916435378718,0.21292575432809574,0.2301826021340325,63
0.15424482169096604,0.2864967864046496,0.5592583919043843,64
