prob_A,prob_D,prob_H,match_id
0.030730296550134904,0.3728122459035486,0.5964574575463164,1
0.1327027340632364,0.34744681776510755,0.5198504481716562,2
0.04252678500444092,0.22176388329427066,0.7357093317012885,3
0.044421789555752114,0.3833844204281226,0.5721937900161254,4
0.7255717134764291,0.1203958090990437,0.15403247742452716,5
0.10139423093271767,0.33329166211666417,0.5653141069506181,6
0.5010056001955708,0.2194527453055324,0.2795416544988968,7
0.20780765227084286,0.32465923076045483,0.4675331169687023,8
0.010863745290768625,0.32239540770586167,0.6667408470033697,9
0.08137098840119228,0.340662080597678,0.5779669310011297,10
0.38089522066151615,0.2704572163304215,0.3486475630080623,11
0.10349284566305875,0.33714388006296203,0.5593632742739792,12
0.010538586437834114,0.24112999985308614,0.7483314137090797,13
0.039925818408710935,0.3317728264093464,0.6283013551819427,14
0.7657391650295581,0.10099821195229303,0.13326262301814887,15
0.0288801869977647,0.31822344029955973,0.6528963727026755,16
0.040628274302321014,0.33000699834421615,0.6293647273534628,17
0.476728567678867,0.22713485593099342,0.2961365763901396,18
0.01849024684578891,0.3196670319059252,0.6618427212482858,19
0.02939690408721203,0.3400031779952003,0.6305999179175877,20
0.012053862222801432,0.3099246683835596,0.678021469393639,21
0.08021316238806883,0.3506228541340095,0.5691639834779217,22
0.16252865069571815,0.33253100905291555,0.5049403402513662,23
0.7754202480293159,0.10401269862734336,0.12056705334334081,24
0.13057925238836032,0.34849590257845603,0.5209248450331836,25
0.07316094888821394,0.3468549592910826,0.5799840918207035,26
0.023178662935473316,0.30793483524213805,0.6688865018223887,27
0.03817632303442593,0.33922629905953966,0.6225973779060344,28
0.010582526059819464,0.32665324344240576,0.6627642304977749,29
0.5728771267989157,0.1990980753019112,0.2280247978991732,30
0.06672862309505724,0.36228110600287733,0.5709902709020656,31
0.09432207305901294,0.3518804821628647,0.5537974447781223,32
0.043826317230514764,0.3478976355612478,0.6082760472082375,33
0.029714797386484065,0.33225865013853517,0.6380265524749807,34
0.048355441547466946,0.34857564764087806,0.6030689108116549,35
0.5000313585341714,0.20995422272541497,0.2900144187404138,36
0.07229937825936837,0.34159425901177054,0.5861063627288611,37
0.5798370599050836,0.18402796527397092,0.23613497482094545,38
0.008257080052285353,0.32176309295467476,0.6699798269930398,39
0.023708780087760263,0.32862733705989094,0.6476638828523489,40
0.007471024430670202,0.31694095683709433,0.6755880187322354,41
0.2742293677241948,0.30745408141006836,0.41831655086573677,42
0.02167543914777681,0.3437502281941117,0.6345743326581116,43
0.4825070535483399,0.23991419080691176,0.2775787556447483,44
0.01442597763319269,0.3247570495977934,0.660816972769014,45
0.023983818673702438,0.3299202511115064,0.6460959302147913,46
0.014181579060152095,0.2893611935372794,0.6964572274025685,47
0.6708471133706173,0.15732014678116868,0.17183273984821407,48
0.29233131365727,0.33726577333193336,0.37040291301079675,49
0.5533379524946666,0.21285379858245632,0.23380824892287713,50
0.20518675888036406,0.3810330646579886,0.4137801764616474,51
0.12572279707667158,0.33287993663716403,0.5413972662861644,52
0.7348608826645456,0.12086275852811508,0.14427635880733936,53
0.015116692576333132,0.32206347155310194,0.6628198358705649,54
0.5210273690563195,0.2526963794960482,0.22627625144763233,55
0.28161330773483734,0.29423041161099417,0.4241562806541685,56
0.3818182275154589,0.28281135645170036,0.3353704160328408,57
0.6148635448416824,0.1750023529612568,0.21013410219706088,58
0.7030258236134413,0.14218711729629777,0.15478705909026094,59
0.13328099260626952,0.32729612515409956,0.539422882239631,60
0.886667991948837,0.058770106196193994,0.05456190185496903,61
0.34550406497572655,0.2677383032201106,0.3867576318041629,62
0.5131053596805957,0.2154096855228388,0.27148495479656565,63
0.19910246359447514,0.30828799388190564,0.49260954252361927,64
