prob_A,prob_D,prob_H,match_id
0.017139834558332713,0.39423173171997117,0.588628433721696,1
0.09680457706286275,0.35101005673596525,0.5521853662011721,2
0.03249731498918408,0.22315293981735115,0.7443497451934648,3
0.027071374324958423,0.38751778496827954,0.5854108407067621,4
0.94194905143512,0.025945168229711907,0.03210578033516811,5
0.2865747516255219,0.2805479604132139,0.43287728796126423,6
0.48734650043640765,0.24679312320849167,0.2658603763551007,7
0.138733014546166,0.33305117153123154,0.5282158139226025,8
0.008076811500016072,0.2789438183182749,0.7129793701817091,9
0.05116614091047519,0.37609019406761857,0.5727436650219062,10
0.2820166389794425,0.28975174676601484,0.4282316142545427,11
0.1968613168599595,0.39279127080500087,0.4103474123350397,12
0.010930208315639603,0.272740909593598,0.7163288820907624,13
0.008890955098236236,0.2511681380749514,0.7399409068268124,14
0.6107162434839851,0.08310883702480823,0.3061749194912067,15
0.007154931448860294,0.3466930672297899,0.6461520013213498,16
0.08785208888221191,0.34883652463261916,0.563311386485169,17
0.7401276293873152,0.11924460708222931,0.14062776353045559,18
0.02936927921925302,0.3250913656490302,0.6455393551317169,19
0.007930449506704714,0.3126552773184749,0.6794142731748203,20
0.001145474881063553,0.13130549190552745,0.867549033213409,21
0.08576783452804304,0.3450087228856824,0.5692234425862746,22
0.3049713431206101,0.26590102906979024,0.4291276278095997,23
0.6769387975319417,0.15671672946062504,0.16634447300743327,24
0.08112926921885696,0.37768610144148906,0.541184629339654,25
0.07500342128611047,0.3557495500388191,0.5692470286750704,26
0.007932928305685165,0.30119726258226337,0.6908698091120515,27
0.024350622268697004,0.31995974655240766,0.6556896311788953,28
0.007745529097745737,0.35286518729079924,0.6393892836114551,29
0.6002725078869995,0.17044076137106492,0.22928673074193565,30
0.054453884248643704,0.33649296759630914,0.6090531481550472,31
0.057152167771325466,0.36734331217086413,0.5755045200578104,32
0.05081758070054104,0.36500723996515905,0.5841751793343,33
0.016844781616158107,0.3465899870708557,0.6365652313129863,34
0.02107749610288938,0.3694810554572189,0.6094414484398917,35
0.43554947607868894,0.24182831876898295,0.32262220515232815,36
0.02497954949433817,0.3275029072474076,0.6475175432582542,37
0.6385828126914492,0.10946998314989827,0.25194720415865246,38
0.002153387024142305,0.4711542200844955,0.5266923928913622,39
0.023665306681788807,0.34747805032662754,0.6288566429915836,40
0.005135131550630235,0.3074329038308556,0.6874319646185142,41
0.17848499602989348,0.31950828121966296,0.5020067227504437,42
0.030239444764390454,0.32599688603677157,0.643763669198838,43
0.7221864934524365,0.16323431033809063,0.11457919620947297,44
0.010245830649180361,0.26399336485375036,0.7257608044970694,45
0.003427874020570367,0.2821057909918717,0.7144663349875578,46
0.007646371457576885,0.22001521538013477,0.7723384131622884,47
0.508733363964239,0.281523332525326,0.20974330351043508,48
0.2696721200405768,0.34128998136976063,0.38903789858966265,49
0.5053896897393798,0.2415344007165186,0.25307590954410164,50
0.14467325485720223,0.4096978336259084,0.4456289115168895,51
0.04474509092842501,0.3400251117368669,0.6152297973347081,52
0.5467126925568018,0.17301722431616268,0.2802700831270356,53
0.0045184923887711176,0.28172885928228947,0.7137526483289395,54
0.42431728590300394,0.3206074797353887,0.2550752343616074,55
0.37443904301032294,0.2979428732681627,0.3276180837215143,56
0.5076967585299177,0.44504367970126746,0.04725956176881485,57
0.39712924829694646,0.24246106128272255,0.3604096904203311,58
0.734797495201015,0.1145822704623701,0.15062023433661492,59
0.061919172765863076,0.25203375561631963,0.6860470716178173,60
0.9737283515767832,0.01426536086309876,0.0120062875601182,61
0.3545432276138319,0.2695627669990831,0.375894005387085,62
0.7715355485179942,0.11062017731769555,0.11784427416431026,63
0.17049853673012738,0.3044411451309209,0.5250603181389518,64
